-6.9167	-2.0128	2.2923	0.065063	-0.12933
-5.4036	-0.52597	3.4743	-0.95233	-0.88124
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-7.099	-1.4542	3.8734	-2.1844	0.84635
-3.4306	-0.51124	-0.081812	-0.33509	-0.026967
-3.7273	-0.43468	0.77005	-0.38913	-0.42735
-4.5936	-1.4398	-0.1589	-0.16865	0.45216
-6.4264	-0.89042	2.0612	-0.93841	-2.6239
-4.9719	-0.68179	3.1957	0.19529	-1.8365
-5.1912	-0.54583	0.89677	-1.7889	-1.47
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-5.4767	-0.40387	1.7966	-1.7535	-1.8404
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-6.5229	0.080523	0.92186	-2.7528	-4.6205
-3.435	-0.42972	0.8932	-0.43953	-0.50778
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-2.8883	-0.3076	0.072464	-0.19582	-0.31302
-4.733	0.11079	1.5558	-1.1123	-2.7128
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-4.3939	-0.15948	0.796	-1.2983	-2.1872
-4.4935	-1.0802	0.91492	-1.2093	0.38499
-4.7182	-0.36053	3.5231	-0.80218	-1.3353
-5.1112	-0.52101	3.5975	-1.0027	-0.96167
-4.9873	-0.0063685	2.4997	-1.4064	-2.988
-5.284	0.070185	3.3516	-1.4604	-3.3884
-4.3829	-0.75338	2.467	0.19891	-1.5166
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-3.8237	-0.67171	-0.0074611	-0.53565	0.34666
-3.7741	-0.15945	1.653	-0.25348	-1.0334
-5.284	0.070185	3.3516	-1.4604	-3.3884
-4.3719	0.075173	4.3318	-0.46598	-2.3149
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-4.4215	-0.43708	2.6713	-0.74815	-0.93492
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-4.7294	-0.42594	3.4752	-0.89165	-1.3654
-4.0752	-0.001381	3.4799	-0.41195	-1.9146
-6.52	-0.52176	2.1524	-2.5894	-2.5668
-4.7182	-0.36053	3.5231	-0.80218	-1.3353
-3.7741	-0.15945	1.653	-0.25348	-1.0334
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.0708	-0.082899	2.5049	-0.30751	-1.4337
-3.7741	-0.15945	1.653	-0.25348	-1.0334
-2.8883	-0.3076	0.072464	-0.19582	-0.31302
-4.4327	-0.50249	2.6233	-0.83762	-0.96497
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-5.2065	-0.13343	4.0543	-0.55484	-1.9484
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.6518	-0.18473	1.9992	-0.89956	-1.8676
-4.6131	-0.28654	2.3506	-0.44678	-1.1477
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.5403	-0.80493	1.7979	-1.0736	-0.22102
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-3.435	-0.42972	0.8932	-0.43953	-0.50778
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-3.7741	-0.15945	1.653	-0.25348	-1.0334
-2.8883	-0.3076	0.072464	-0.19582	-0.31302
-3.1807	-0.31256	-0.050692	-0.14542	-0.23259
-4.4559	-0.41679	1.3449	-1.0965	-1.1741
-3.3882	-0.70495	0.010223	-0.57518	0.098229
-4.2784	-0.47528	2.5658	-0.73727	-1.1029
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-4.0628	-0.25632	1.2705	-0.89594	-1.5477
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-4.6131	-0.28654	2.3506	-0.44678	-1.1477
-5.7391	-0.34761	3.9748	-1.4591	-2.0016
-4.0708	-0.082899	2.5049	-0.30751	-1.4337
-5.1181	-0.66793	2.5745	-0.98777	-0.51091
-3.473	-0.31753	-0.17385	-0.095012	-0.15216
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-3.7273	-0.43468	0.77005	-0.38913	-0.42735
-4.8402	-0.74031	-0.5308	-1.0882	0.16118
-4.9098	-0.20999	3.2025	-0.50081	-1.5481
-5.3029	-0.37046	3.2768	-0.70137	-1.1744
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.9142	-0.12847	4.1775	-0.60525	-2.0289
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-5.1337	-0.65182	3.5016	-1.1817	-1.0218
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.8446	-0.65879	0.44422	-1.1926	-0.31963
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-3.185	-0.23104	0.92432	-0.24985	-0.7134
-3.4817	-0.15449	1.7762	-0.30388	-1.1138
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-3.723	-0.5162	-0.20497	-0.28469	0.053463
-6.0916	-1.1343	0.87191	-0.4888	-0.79723
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-8.1953	-4.0807	1.3708	4.2491	-1.8362
-5.4959	-0.29586	2.983	-1.2545	-1.7565
-4.9873	-0.0063685	2.4997	-1.4064	-2.988
-3.7273	-0.43468	0.77005	-0.38913	-0.42735
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-4.9098	-0.20999	3.2025	-0.50081	-1.5481
-4.9098	-0.20999	3.2025	-0.50081	-1.5481
-3.723	-0.5162	-0.20497	-0.28469	0.053463
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-4.9676	-0.76331	2.2207	0.29972	-1.3557
-4.7094	-0.52357	1.5731	-0.5933	-0.37368
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-3.4306	-0.51124	-0.081812	-0.33509	-0.026967
-5.3029	-0.37046	3.2768	-0.70137	-1.1744
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-3.4306	-0.51124	-0.081812	-0.33509	-0.026967
-3.4306	-0.51124	-0.081812	-0.33509	-0.026967
-3.723	-0.5162	-0.20497	-0.28469	0.053463
-5.0105	-0.3655	3.4	-0.75177	-1.2549
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-6.2306	0.085488	1.045	-2.8032	-4.701
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.9719	-0.68179	3.1957	0.19529	-1.8365
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-4.7182	-0.36053	3.5231	-0.80218	-1.3353
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-4.7138	-0.44205	2.5481	-0.69774	-0.85449
-5.6959	-0.53094	3.3512	-0.90192	-0.80081
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-5.6586	-0.70869	3.7294	-1.3036	-0.4501
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-3.1807	-0.31256	-0.050692	-0.14542	-0.23259
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.3595	-0.17977	2.1224	-0.94997	-1.9481
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-4.5359	-0.88644	0.82288	-0.96918	0.2598
-3.4774	-0.23601	0.80117	-0.19945	-0.63297
-5.1069	-0.60252	2.6225	-0.8983	-0.48086
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-6.2661	-0.0187	4.1546	-1.6646	-3.3347
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.6986	0.090498	2.8822	-0.76392	-2.4737
-3.435	-0.42972	0.8932	-0.43953	-0.50778
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-5.8122	-0.67033	4.4758	-1.3468	-1.0185
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-4.9109	-0.83459	1.9681	-1.0952	0.21272
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-4.9873	-0.0063685	2.4997	-1.4064	-2.988
-4.6906	-0.082922	1.6479	-1.3523	-2.5876
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.435	-0.42972	0.8932	-0.43953	-0.50778
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-3.9356	-0.89263	0.14211	-0.87608	0.6098
-3.8005	-0.31258	-0.90772	-1.1903	-1.3865
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-4.4971	-0.54343	-1.0045	-1.4299	-0.96246
-4.9719	-0.68179	3.1957	0.19529	-1.8365
-4.3207	-0.28157	2.4738	-0.49719	-1.2281
-4.3164	-0.36309	1.4988	-0.39275	-0.7473
-4.024	-0.35813	1.6219	-0.44316	-0.82773
-4.6174	-0.20502	3.3256	-0.55122	-1.6285
-10.967	-5.1054	2.7428	0.42134	1.1708
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.4306	-0.51124	-0.081812	-0.33509	-0.026967
-4.6131	-0.28654	2.3506	-0.44678	-1.1477
-4.2167	-0.83219	0.06689	-0.7362	0.72029
-4.2167	-0.83219	0.06689	-0.7362	0.72029
-4.6862	-0.16444	0.67285	-1.2479	-2.1068
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-5.578	-0.68125	3.0499	-1.6514	-1.8638
-4.3164	-0.36309	1.4988	-0.39275	-0.7473
-5.0518	-0.49213	1.0506	-1.0852	-1.0433
-4.0197	-0.43965	0.64689	-0.33872	-0.34692
-5.7767	-1.011	3.5449	-1.5719	-0.44253
-3.4306	-0.51124	-0.081812	-0.33509	-0.026967
-5.2076	-0.75803	2.82	-1.1493	-0.18766
-3.8237	-0.67171	-0.0074611	-0.53565	0.34666
-4.3251	-0.20006	3.4488	-0.60162	-1.7089
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.435	-0.42972	0.8932	-0.43953	-0.50778
-5.2643	-0.68676	3.0725	0.24569	-1.7561
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-3.1383	-0.50627	0.041343	-0.3855	-0.1074
-4.733	-1.3117	1.3621	1.0499	-1.2438
-4.0284	-0.27661	2.5969	-0.54759	-1.3085
-4.0095	-1.848	-0.13426	-1.4833	-1.7351
-3.8005	-0.31258	-0.90772	-1.1903	-1.3865
-3.7317	-0.35316	1.7451	-0.49356	-0.90816
-4.1485	-0.54981	1.5968	-0.59998	-1.0603
-3.435	-0.42972	0.8932	-0.43953	-0.50778
-4.7583	0.41436	1.4024	-0.091993	-0.58311
-3.8726	0.26622	-0.17816	-0.034337	0.13723
-5.2048	-0.38096	-0.48005	0.61242	0.46369
-5.9277	0.3945	0.90978	0.10963	-0.26139
-6.7227	-1.2488	-1.2543	0.47063	-0.22245
-8.191	-0.45235	5.7333	-0.59681	-1.3586
-5.1626	0.18848	1.4288	-0.38202	-0.23954
-5.4593	0.26504	2.2807	-0.43605	-0.63992
-6.0607	-0.38607	2.8463	1.293	-1.7999
-4.1225	0.067545	-0.20928	-0.22401	0.34285
-5.4095	0.014145	2.1243	0.60048	-1.1915
-7.2167	-0.50837	2.1691	0.036691	-2.4122
-5.6828	0.66431	2.6316	-0.60243	-2.0234
-5.6638	-0.10301	3.0682	0.30637	-1.4667
-5.9943	-0.17758	0.2032	-1.2209	0.23851
-6.9591	-0.3905	2.5774	-0.50333	-1.7468
-3.5802	0.27118	-0.055005	-0.084743	0.056796
-5.0594	0.57243	3.2293	-0.25046	-1.4643
-9.0323	-0.14857	2.8099	-2.0785	-1.182
-7.0084	-0.017738	1.6778	-1.8929	-0.87854
-4.4236	0.22562	1.6176	-0.38248	-0.53834
-4.6068	1.0387	-0.39767	0.31683	0.38185
-5.2003	1.1918	1.3061	0.20876	-0.41892
-6.4019	0.57958	1.4332	-0.57185	0.64185
-4.5221	0.65129	-0.21359	-0.16334	0.63224
-4.9123	1.2783	2.4042	0.053923	-0.98016
-4.8501	0.19407	-0.74528	-0.93763	-2.0194
-11.962	-3.3162	-0.19473	0.56625	0.8957
-6.2052	0.41308	1.4677	-0.71158	0.6291
-7.9278	0.21111	2.1089	-1.7698	0.61233
-9.7253	-1.042	-1.4902	0.21262	-3.1823
-6.6598	0.99915	0.45777	-1.0866	-0.98078
-4.6844	1.2423	-1.1004	-0.58874	-1.0581
-4.4344	1.441	-1.0693	-0.39906	-1.2637
-5.2046	1.2733	2.2811	0.10433	-0.89973
-14.491	-3.5649	3.66	1.2027	2.522
-5.0575	1.9792	1.456	0.40871	-0.41559
-7.4416	2.0365	1.8369	-1.3971	-2.4177
-4.4641	1.8261	-0.2477	0.51677	0.38518
-6.0936	1.4596	1.5736	-0.18207	0.53729
-5.6386	1.8774	0.95037	-0.18334	-0.84949
-4.906	2.6036	-0.34405	0.81753	0.54937
-4.906	2.6036	-0.34405	0.81753	0.54937
-6.0754	2.5837	-0.83667	1.0192	0.87109
-12.247	-1.1026	1.179	2.8658	-1.1188
-6.6688	2.7368	0.86705	0.91109	0.070324
-12.644	0.18664	-0.033018	-0.9867	0.47026
-5.4995	2.7567	1.3597	0.70947	-0.25139
-10.258	3.2186	-1.3184	-3.5495	-5.9426
-7.8189	1.7984	2.2169	-0.52162	0.60047
-5.2027	2.6801	0.50781	0.7635	0.14899
-16.443	-0.033576	2.0947	2.9514	-3.1263
-14.601	0.88773	2.6495	0.33148	3.8973
-16.614	1.8485	1.7928	-3.3547	2.1224
-14.208	4.5453	0.454	-1.0771	0.34323
-7.7004	6.4809	-1.0721	2.4221	1.5312
-11.676	-2.9996	3.4261	-2.9041	-0.88169
-21.184	-7.2602	3.2673	-2.5375	-2.0114
-12.159	-3.0865	1.0104	-6.2825	0.11164
-20.714	-8.5217	4.9733	-0.56083	0.74994
-10.155	-3.2989	5.2028	-0.25378	-1.8287
-23.363	-8.7262	2.1481	-5.9452	-3.8877
-17.861	-4.5009	3.6948	-10.398	-4.8084
-18.272	-9.3698	1.5078	-0.35316	2.685
-15.398	-4.216	1.0738	-4.8675	-4.8533
-11.147	-2.2001	-2.8229	-4.5619	-4.1507
-16.758	-7.4316	7.4579	-0.76979	2.1907
-14.874	-3.4875	0.28639	-6.0969	2.976
-15.558	-5.7252	-1.5156	1.4009	-4.1847
-21.443	-7.8475	2.5867	-1.5918	-3.4389
-14.123	-7.5356	1.7474	3.0052	0.44123
-10.644	-0.58482	6.1958	-2.6801	-0.59528
-11.222	-4.6994	3.1011	3.9672	-1.0235
-10.813	-2.7702	6.8791	-1.5985	-4.2042
-18.768	-7.5433	-0.92845	-3.3832	-4.3774
-18.3	-7.1091	3.8286	0.080009	-2.19
-16.025	-6.2829	4.3883	2.5314	0.1522
-16.886	-4.9038	5.7394	-0.49721	-0.18966
-19.137	-4.5661	-1.4866	-5.5677	-0.49793
-23.864	-9.6784	-2.7639	-4.0941	-2.4418
-9.4063	-0.66938	1.7493	0.60471	-1.608
-11.946	-1.5832	6.5517	1.3501	-2.0613
-11.555	-1.1375	7.0662	-3.3571	0.15791
-13.231	-3.8559	0.13829	3.6882	-3.1823
-10.043	0.2132	5.1234	-1.3096	-0.18579
-10.719	-0.97016	3.2542	-2.7803	-3.5286
-17.323	-2.8551	0.071832	-6.7879	-2.982
-18.047	-4.8964	1.3091	-0.62502	-1.9117
-8.5962	-0.96337	2.8702	0.10922	-0.46076
-20.55	-5.9266	1.8165	0.60478	-0.71114
-12.694	-1.1764	-3.0305	-3.4146	-3.7544
-16.503	-1.0783	3.0787	-7.4768	-2.0142
-15.807	-4.8685	3.0143	2.64	-2.2516
-19.658	-7.4394	1.0018	0.74607	3.2816
-9.887	0.20989	1.3016	0.45268	-2.1638
-11.773	-0.16449	7.3167	-1.6773	-0.68612
-18.442	-8.3234	1.7557	0.62854	1.6653
-20.292	-5.5179	-0.3327	0.17464	-0.83922
-18.341	-4.5284	5.8015	-0.26154	-0.94461
-9.3714	0.41596	4.5756	0.70504	-0.60222
-18.06	-4.0907	2.5951	2.4956	-1.5606
-16.072	-4.9906	4.0871	2.7855	-0.10644
-18.23	-6.0004	3.5257	1.3394	0.027896
-20.93	-3.6118	4.3848	-4.1958	1.0035
-21.3	-5.333	3.2207	-0.15924	-2.7237
