-4.024	-0.35813	1.6219
-3.1383	-0.50627	0.041343
-3.435	-0.42972	0.8932
-4.024	-0.35813	1.6219
-3.9356	-0.89263	0.14211
-3.8005	-0.31258	-0.90772
-4.024	-0.35813	1.6219
-4.4971	-0.54343	-1.0045
-4.9719	-0.68179	3.1957
-4.3207	-0.28157	2.4738
-4.3164	-0.36309	1.4988
-4.024	-0.35813	1.6219
-4.6174	-0.20502	3.3256
-10.967	-5.1054	2.7428
-3.1383	-0.50627	0.041343
-3.4306	-0.51124	-0.081812
-4.6131	-0.28654	2.3506
-4.2167	-0.83219	0.06689
-4.2167	-0.83219	0.06689
-4.6862	-0.16444	0.67285
-3.1383	-0.50627	0.041343
-5.578	-0.68125	3.0499
-4.3164	-0.36309	1.4988
-5.0518	-0.49213	1.0506
-4.0197	-0.43965	0.64689
-5.7767	-1.011	3.5449
-3.4306	-0.51124	-0.081812
-5.2076	-0.75803	2.82
-3.8237	-0.67171	-0.0074611
-4.3251	-0.20006	3.4488
-3.1383	-0.50627	0.041343
-3.435	-0.42972	0.8932
-5.2643	-0.68676	3.0725
-3.1383	-0.50627	0.041343
-3.1383	-0.50627	0.041343
-3.1383	-0.50627	0.041343
-3.1383	-0.50627	0.041343
-4.733	-1.3117	1.3621
-4.0284	-0.27661	2.5969
-4.0095	-1.848	-0.13426
-3.8005	-0.31258	-0.90772
-3.7317	-0.35316	1.7451
-4.1485	-0.54981	1.5968
-3.435	-0.42972	0.8932
-4.7583	0.41436	1.4024
-3.8726	0.26622	-0.17816
-5.2048	-0.38096	-0.48005
-5.9277	0.3945	0.90978
-6.7227	-1.2488	-1.2543
-8.191	-0.45235	5.7333
-5.1626	0.18848	1.4288
-5.4593	0.26504	2.2807
-6.0607	-0.38607	2.8463
-4.1225	0.067545	-0.20928
-5.4095	0.014145	2.1243
-7.2167	-0.50837	2.1691
-5.6828	0.66431	2.6316
-5.6638	-0.10301	3.0682
-5.9943	-0.17758	0.2032
-6.9591	-0.3905	2.5774
-3.5802	0.27118	-0.055005
-5.0594	0.57243	3.2293
-9.0323	-0.14857	2.8099
-7.0084	-0.017738	1.6778
-4.4236	0.22562	1.6176
-4.6068	1.0387	-0.39767
-5.2003	1.1918	1.3061
-6.4019	0.57958	1.4332
-4.5221	0.65129	-0.21359
-4.9123	1.2783	2.4042
-4.8501	0.19407	-0.74528
-11.962	-3.3162	-0.19473
-6.2052	0.41308	1.4677
-7.9278	0.21111	2.1089
-9.7253	-1.042	-1.4902
-6.6598	0.99915	0.45777
-4.6844	1.2423	-1.1004
-4.4344	1.441	-1.0693
-5.2046	1.2733	2.2811
-14.491	-3.5649	3.66
-5.0575	1.9792	1.456
-7.4416	2.0365	1.8369
-4.4641	1.8261	-0.2477
-6.0936	1.4596	1.5736
-5.6386	1.8774	0.95037
-4.906	2.6036	-0.34405
-4.906	2.6036	-0.34405
-6.0754	2.5837	-0.83667
-12.247	-1.1026	1.179
-6.6688	2.7368	0.86705
-12.644	0.18664	-0.033018
-5.4995	2.7567	1.3597
-10.258	3.2186	-1.3184
-7.8189	1.7984	2.2169
-5.2027	2.6801	0.50781
-16.443	-0.033576	2.0947
-14.601	0.88773	2.6495
-16.614	1.8485	1.7928
-14.208	4.5453	0.454
-7.7004	6.4809	-1.0721
-11.676	-2.9996	3.4261
-21.184	-7.2602	3.2673
-12.159	-3.0865	1.0104
-20.714	-8.5217	4.9733
-10.155	-3.2989	5.2028
-23.363	-8.7262	2.1481
-17.861	-4.5009	3.6948
-18.272	-9.3698	1.5078
-15.398	-4.216	1.0738
-11.147	-2.2001	-2.8229
-16.758	-7.4316	7.4579
-14.874	-3.4875	0.28639
-15.558	-5.7252	-1.5156
-21.443	-7.8475	2.5867
-14.123	-7.5356	1.7474
-10.644	-0.58482	6.1958
-11.222	-4.6994	3.1011
-10.813	-2.7702	6.8791
-18.768	-7.5433	-0.92845
-18.3	-7.1091	3.8286
-16.025	-6.2829	4.3883
-16.886	-4.9038	5.7394
-19.137	-4.5661	-1.4866
-23.864	-9.6784	-2.7639
-9.4063	-0.66938	1.7493
-11.946	-1.5832	6.5517
-11.555	-1.1375	7.0662
-13.231	-3.8559	0.13829
-10.043	0.2132	5.1234
-10.719	-0.97016	3.2542
-17.323	-2.8551	0.071832
-18.047	-4.8964	1.3091
-8.5962	-0.96337	2.8702
-20.55	-5.9266	1.8165
-12.694	-1.1764	-3.0305
-16.503	-1.0783	3.0787
-15.807	-4.8685	3.0143
-19.658	-7.4394	1.0018
-9.887	0.20989	1.3016
-11.773	-0.16449	7.3167
-18.442	-8.3234	1.7557
-20.292	-5.5179	-0.3327
-18.341	-4.5284	5.8015
-9.3714	0.41596	4.5756
-18.06	-4.0907	2.5951
-16.072	-4.9906	4.0871
-18.23	-6.0004	3.5257
-20.93	-3.6118	4.3848
-21.3	-5.333	3.2207
-8.2762	1.3831	3.7382
-15.796	-2.6645	-0.34818
-17.589	-1.8674	5.6126
-15.123	-2.561	5.6777
-15.082	-1.2367	5.9193
-15.856	-3.8831	5.9832
-9.8941	0.1254	-1.2827
-13.797	0.21194	4.7086
-21.358	-4.1025	3.6146
-18.274	-2.7409	6.2846
-19.381	-3.8566	1.6704
-6.5008	3.2206	1.1704
-18.817	-2.6531	2.9774
-12.035	-2.0428	2.3398
-26.377	-7.0398	0.35452
-22.494	-4.9619	0.67006
-14.068	1.0815	5.2459
-17.149	-2.2144	0.51782
-21.286	-0.78505	2.3174
-21.281	-4.8063	-1.353
-17.034	-2.0226	1.2507
-16.896	-1.3563	-0.54162
-18.271	-3.5831	5.1127
-19.467	-5.4566	4.9896
-8.9402	3.492	7.302
-16.929	-2.2009	-1.0034
-18.256	-1.6197	4.5513
-11.518	1.8146	0.72628
-13.324	0.47265	-1.7627
-19.128	-2.1507	-1.7747
-15.911	0.6555	2.2565
-15.513	0.67084	6.0198
-14.336	1.5453	5.2093
-17.222	-0.9883	3.3915
-18.135	0.65179	-1.5426
-17.001	3.3419	4.1384
-19.075	-0.48173	6.3336
-13.283	2.0842	-0.78098
-20.786	0.71723	5.8805
-11.818	3.0567	0.47881
-17.95	-1.5235	-4.3812
-20.687	-0.87555	-3.3364
-24.34	-2.2898	2.5861
-21.397	-0.29432	1.1857
-15.324	2.2242	2.8466
-20.235	-1.6733	0.30806
-19.075	-0.48173	6.3336
-21.103	-1.1911	-1.0904
-14.266	4.0564	6.4687
-13.413	2.3938	-1.2202
-19.953	-0.87579	5.0675
-18.707	0.71502	-2.7893
-19.939	1.6283	0.17554
-16.903	0.089229	-1.1859
-19.226	-0.7202	2.7185
-20.751	-1.9849	-4.0412
-16.681	1.0525	0.70529
-13.948	4.2262	4.3
-24.14	-3.3708	1.0529
-12.436	4.1267	5.0297
-20.563	0.16155	-2.6599
-24.402	0.33368	0.80204
-17.727	4.742	4.6161
-16.434	4.5883	-0.90923
-16.285	4.009	-2.0545
-20.318	0.93449	2.6302
-11.662	5.4357	2.1397
-15.503	0.84274	1.2619
-19.613	2.5083	0.69155
-18.293	0.85476	-2.6597
-21.171	1.1008	-1.4549
-20.157	4.3656	4.0567
-19.664	1.0372	-5.9029
-17.073	5.912	1.7228
-18.718	2.3707	-3.6344
-21.42	0.85328	6.2217
-14.061	3.5379	1.9927
-17.456	3.2058	0.27134
-15.214	3.052	3.2958
-21.778	0.54318	-2.0637
-22.356	-1.3335	2.2968
-13.961	3.6146	3.4778
-13.982	5.5272	0.33464
-23.49	-2.0282	3.7624
-19.734	1.484	4.6314
-20.524	-0.49359	-1.8144
-26.823	-2.4098	-2.5453
-15.491	5.3224	3.4962
-20.773	0.3642	-1.1556
-12.144	5.4134	1.4633
-21.187	0.80724	-1.7765
-16.246	4.7424	3.689
-22.349	0.93525	1.1789
-23.346	-0.80466	-1.0485
-20.832	0.82592	2.9036
-20.407	3.1417	5.0117
-24.569	-1.7876	-2.4408
-25.958	-1.459	-0.47683
-26.51	-1.315	1.338
-24.596	1.947	1.688
-21.178	-0.15739	3.8435
-19.595	1.8843	3.0368
-20.137	1.3577	4.0054
-25.153	-2.0238	4.3953
-15.522	5.6367	4.8567
-21.677	-1.6973	5.3804
-14.369	4.9143	5.7857
-23.672	0.26419	0.98067
-17.285	5.5356	2.0698
-20.318	0.93449	2.6302
-15.477	2.171	1.6528
-18.803	5.4227	2.6224
-24.035	-0.98061	-0.99141
-21.146	0.48905	2.7516
-18.745	4.1707	1.7357
-18.013	3.1794	5.8159
-12.425	5.4187	-0.016417
-16.559	1.1718	4.3207
-12.425	5.4187	-0.016417
-15.536	3.5628	-6.0731
-14.843	4.7264	6.5395
-17.852	2.9632	-0.78962
-25.855	-0.059632	-0.35146
-27.129	-3.0462	1.4636
-20.048	-0.13242	-1.9748
-14.835	5.5465	4.3876
-18.413	3.3538	-1.4415
-16.043	3.9476	2.085
-26.763	-3.1529	2.5488
-15.373	5.7061	1.0796
-19.437	0.13448	4.2722
-14.159	3.784	1.7875
-16.224	2.5821	2.7441
-15.338	6.1737	-1.6076
-12.019	5.7296	5.9585
-16.461	5.3645	5.0361
-15.222	4.4355	-0.03155
-16.257	3.2975	4.0741
-16.254	4.1685	-0.18345
-15.292	4.9002	3.0129
-14.907	3.9935	5.6539
-20.419	2.0977	-0.48528
-21.692	-0.75807	-5.0568
-23.689	0.21606	1.7736
-27.112	-3.3722	-2.4365
-17.656	3.772	-3.6987
-25.946	-2.3949	-2.1758
-23.099	-0.34094	-3.1587
-19.358	1.8741	2.9632
-15.299	5.1823	3.1012
-20.808	0.88369	4.2389
-16.59	2.8103	3.8436
-19.802	2.8395	2.8003
-23.349	2.1827	3.6597
-27.466	-1.4274	0.098549
-17.573	3.9358	7.1713
-17.896	6.6108	1.6275
-22.427	-0.28453	-2.1426
-19.271	2.153	-3.2013
-20.266	3.0718	2.3437
-19.069	2.0472	5.0432
-18.061	2.3265	0.56335
-19.846	2.7138	-3.2308
-21.973	0.0087816	1.6701
-23.486	2.978	2.3902
-17.274	3.9941	1.1677
-22.462	1.2731	-2.0672
-21.57	0.93688	-2.3467
-20.589	0.25786	-2.8423
-16.684	3.9985	0.41221
-17.837	4.7451	-0.32269
-16.748	1.7484	1.9212
-24.2	-0.4501	-1.9008
-23.817	-0.062576	-3.2325
-14.419	2.9692	4.6471
-18.904	3.0993	2.9957
-21.683	0.042827	0.97772
-19.843	1.9488	-0.31533
-20.286	-0.12698	0.2232
-26.17	-0.70923	-0.62883
-17.07	2.3742	-3.2456
-14.225	6.4204	4.8181
-15.717	4.1035	0.53624
-14.743	6.0403	-1.5934
-23.089	2.5573	-2.1396
-16.893	6.6327	2.003
-27.29	-2.4344	-0.8546
-19.071	3.7381	1.1934
-27.26	-1.5075	0.9555
-22.149	1.007	-2.0369
